Model,Treatment,Treatment target,Treatment type,BestResponse,Day_BestResponse,BestAvgResponse,Day_BestAvgResponse,TimeToDouble,Day_Last,ResponseCategory
X-2428,gemcitabine-50mpk,chemotherapy,single,78.8,24,40.72,14,31.85844749,91,PD
X-2428,INC424,JAK,single,78.2,20,9.375,13,22.47727273,55,PD
X-2428,LEE011,"CDK4,CDK6,CDK4/6",single,14.2,85,12.3,12,89,89,SD-->PD
X-2428,WNT974,PORCN,single,55.2,13,35.1,13,13,13,PD
X-2428,LKA136,"NTRK1,NTRK2,NTRK3",single,87,23,49.22,13,24.19815668,37,PD
X-2428,binimetinib,"MAP2K1,MAP2K2,MAPK",single,-57.2,74,-15.53913043,77,77,77,SD
X-2428,binimetinib-3.5mpk,MAPK,single,-89.2,68,-54.10833333,82,82,82,PR
X-2428,trametinib,MAPK,single,-5,33,-4.5,11,59.26279391,61,SD-->PD
X-2428,untreated,"UNKNOWN,Untreated",single,-58.3,78,-34.37777778,99,99,99,PR
X-2470,abraxane,Tubulin,single,98.4,28,-0.55,11,19.45816733,49,PD
X-2470,abraxane + gemcitabine,"Tubulin,chemotherapy",combo,25.3,69,31.92,14,79,79,PD
X-2470,BKM120,"PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K",single,-3.5,33,10.25,15,56.73754153,57,SD-->PD
X-2470,BYL719,PIK3CA,single,-2.3,10,2.76,14,40.90410959,70,SD-->PD
